,equity
895,11919.410250284494
896,11944.911464448953
897,11587.341835367679
898,11702.473496321516
899,11546.208751661372
900,11921.314566467045
901,11851.373232536258
902,11854.429470448751
903,11800.220616945278
904,12001.425619544569
905,12307.090967650893
906,13291.424127906605
907,13049.18665249148
908,12662.6571277914
909,13537.820186592571
910,14921.808946785755
911,16018.517175548332
912,15661.648906410803
913,16766.974676234182
914,16090.763082007637
915,16251.036222671548
916,16937.76967414646
917,16194.2712694284
918,15393.359044154551
919,13313.368965985752
939,10000.0
940,10000.0
941,10000.0
942,10000.0
943,10000.0
944,10000.0
945,10000.0
946,10000.0
947,10000.0
948,10000.0
949,10000.0
950,10000.0
951,10000.0
952,10000.0
953,10000.0
954,10000.0
955,10000.0
956,10000.0
957,10000.0
958,10000.0
959,10000.0
960,10000.0
961,10000.0
962,10000.0
963,10000.0
964,10000.0
965,10000.0
966,10000.0
967,9995.002498750626
968,10086.235884437634
969,9929.334630607287
970,10103.688078143388
971,10089.447639050899
972,10344.639160809635
973,10072.840352646612
974,10920.057929309041
975,10436.338044914659
976,10443.90162556961
977,9832.860851883115
978,10064.769458657702
979,9785.279165384998
980,9672.852996579239
981,9672.852996579239
982,9672.852996579239
983,9672.852996579239
984,9672.852996579239
985,9672.852996579239
986,9672.852996579239
987,9672.852996579239
988,9672.852996579239
989,9672.852996579239
990,9672.852996579239
991,9672.852996579239
992,9672.852996579239
993,9668.018987085696
994,9702.887579323167
995,9890.61905677153
996,9939.902924964228
997,9363.402451833934
998,9461.723957136508
999,9340.85497605449
1000,9288.19767659773
1001,9288.19767659773
1002,9288.19767659773
1003,9288.19767659773
1004,9288.19767659773
1005,9288.19767659773
1006,9283.555898648407
1007,9425.792028817747
1008,9248.409741872527
1009,9117.48326471235
1010,9084.025184077642
1011,8929.86041069845
1012,8929.86041069845
1013,8929.86041069845
1014,8929.86041069845
1015,8929.86041069845
1016,8929.86041069845
1017,8929.86041069845
1018,8929.86041069845
1019,8929.86041069845
1020,8929.86041069845
1021,8925.397711842528
1022,9056.221905968401
1023,8884.192961438102
1024,9029.609656116198
1025,9029.609656116198
1026,9029.609656116198
1027,9029.609656116198
1028,9029.609656116198
1029,9029.609656116198
1030,9029.609656116198
1031,9029.609656116198
1032,9029.609656116198
1033,9029.609656116198
1034,9029.609656116198
1035,9029.609656116198
1036,9029.609656116198
1037,9029.609656116198
1038,9029.609656116198
1039,9029.609656116198
1040,9029.609656116198
1041,9029.609656116198
1042,9029.609656116198
1043,9029.609656116198
1044,9029.609656116198
1045,9029.609656116198
1046,9029.609656116198
1047,9029.609656116198
1048,9029.609656116198
1049,9029.609656116198
1050,9029.609656116198
1051,9029.609656116198
1052,9025.097107562417
1053,8905.08279289381
1054,8993.700366833034
1055,8989.205763951059
1056,8952.438858842614
1057,9667.552985457492
1058,9276.464499978158
1059,9272.096568578649
1060,9229.262470790241
