,equity
937,15670.77451253035
938,15670.77451253035
939,15670.77451253035
940,15670.77451253035
941,15670.77451253035
942,15670.77451253035
943,15670.77451253035
944,15670.77451253035
945,15670.77451253035
946,15670.77451253035
947,15670.77451253035
948,15670.77451253035
949,15662.943041009847
950,15480.527399863464
951,15364.835648531385
952,15086.764479863836
953,14564.997415602445
954,14552.061945991447
955,14744.460070988203
956,14446.74375855451
957,14255.221655343283
958,14255.221655343283
959,14255.221655343283
960,14255.221655343283
961,14255.221655343283
962,14255.221655343283
963,14255.221655343283
983,10000.0
984,10000.0
985,10000.0
986,10000.0
987,10000.0
988,10000.0
989,9995.002498750626
990,10256.285334607108
991,10049.861299536347
992,10136.2338420039
993,10005.088386677278
994,10048.799255152193
995,9789.627015667169
996,9278.389174890217
997,9225.572865996328
998,9326.114995184118
999,9398.648193407576
1000,9365.595609807817
1001,9365.595609807817
1002,9365.595609807817
1003,9365.595609807817
1004,9365.595609807817
1005,9365.595609807817
1006,9365.595609807817
1007,9365.595609807817
1008,9365.595609807817
1009,9365.595609807817
1010,9365.595609807817
1011,9365.595609807817
1012,9365.595609807817
1013,9365.595609807817
1014,9365.595609807817
1015,9365.595609807817
1016,9365.595609807817
1017,9365.595609807817
1018,9365.595609807817
1019,9365.595609807817
1020,9365.595609807817
1021,9365.595609807817
1022,9365.595609807817
1023,9365.595609807817
1024,9365.595609807817
1025,9365.595609807817
1026,9365.595609807817
1027,9365.595609807817
1028,9365.595609807817
1029,9365.595609807817
1030,9365.595609807817
1031,9365.595609807817
1032,9365.595609807817
1033,9365.595609807817
1034,9365.595609807817
1035,9365.595609807817
1036,9365.595609807817
1037,9365.595609807817
1038,9365.595609807817
1039,9365.595609807817
1040,9365.595609807817
1041,9365.595609807817
1042,9360.9151522317
1043,9315.950105429061
1044,11365.490994321108
1045,11015.994011666011
1046,10679.261185026215
1047,10706.50270660567
1048,10563.817676864921
1049,10897.334883668278
1050,10599.024877974422
1051,9872.340977107211
1052,10389.09264905946
1053,10206.33788258446
1054,10291.404695691253
1055,10259.20529465107
1056,10237.386453731646
1057,10235.05127462875
1058,10833.590825585437
1059,10840.821314756726
1060,10648.772758914154
1061,10856.081542597709
1062,10716.14807636767
1063,10569.320059012607
1064,11241.521661594643
