,equity
1076,47487.43450503806
1077,47463.7026537112
1078,44762.124037082314
1079,40227.16015935555
1080,33498.24270159985
1081,33479.11745766665
1082,33479.11745766665
1083,33479.11745766665
1084,33479.11745766665
1085,33479.11745766665
1086,33479.11745766665
1087,33479.11745766665
1088,33479.11745766665
1089,33479.11745766665
1090,33479.11745766665
1091,33479.11745766665
1092,33479.11745766665
1093,33479.11745766665
1094,33479.11745766665
1095,33479.11745766665
1096,33479.11745766665
1097,33479.11745766665
1098,33479.11745766665
1099,33479.11745766665
1100,33479.11745766665
1101,33479.11745766665
1102,33479.11745766665
1103,33479.11745766665
1104,33479.11745766665
1105,33479.11745766665
1106,33462.38626453439
1107,34291.62706939263
1108,37035.65034857833
1109,43489.585694122696
1110,41865.936986784945
1111,41281.96234763234
1112,45590.29072889879
1113,47041.973907277825
1114,49182.488490022224
1115,47169.037506734734
1116,46855.20502773911
1117,47912.23225401927
1118,52721.89257696622
1119,45645.26891902017
1120,48962.58657978145
1121,47154.96112255262
1122,51010.866848699414
1123,51820.44339333201
1124,49620.8311442115
1125,49132.12165391735
1126,51045.69613432989
1127,52675.41012847993
1128,52337.913265696116
1129,51790.10610902584
1130,50791.20726059127
1131,47396.46225333183
1132,45892.715983919494
1133,46034.3686832153
1134,46034.3686832153
1135,46034.3686832153
1136,46034.3686832153
1137,46034.3686832153
1138,46034.3686832153
1139,46034.3686832153
1140,46034.3686832153
1141,46034.3686832153
1142,46034.3686832153
1162,10000.0
1163,10000.0
1164,10000.0
1165,10000.0
1166,10000.0
1167,10000.0
1168,10000.0
1169,10000.0
1170,10000.0
1171,10000.0
1172,10000.0
1173,10000.0
1174,10000.0
1175,10000.0
1176,10000.0
1177,10000.0
1178,10000.0
1179,10000.0
1180,10000.0
1181,10000.0
1182,10000.0
1183,10000.0
1184,10000.0
1185,10000.0
1186,10000.0
1187,10000.0
1188,10000.0
1189,9995.002498750626
1190,10060.867183240744
1191,10132.123574843388
1192,10014.983716328907
1193,9760.829906946981
1194,9509.583444672773
1195,8642.562282818082
1196,8862.092589228789
1197,8288.848058560865
1198,8288.848058560865
1199,8288.848058560865
1200,8288.848058560865
1201,8288.848058560865
1202,8288.848058560865
1203,8288.848058560865
1204,8284.705705708011
1205,7498.480391189158
1206,7566.590327781423
1207,7533.59706467407
1208,7717.170681679815
1209,7717.170681679815
1210,7713.314024667482
1211,7538.331339430382
1212,7537.692795176186
1213,7600.672789089743
1214,7528.373346413612
1215,7324.9650342351815
1216,6920.956401172209
1217,6794.490996667145
1218,6794.490996667145
1219,6794.490996667145
1220,6794.490996667145
1221,6794.490996667145
1222,6794.490996667145
1223,6794.490996667145
1224,6794.490996667145
1225,6794.490996667145
1226,6794.490996667145
1227,6794.490996667145
1228,6794.490996667145
1229,6794.490996667145
1230,6794.490996667145
1231,6794.490996667145
1232,6794.490996667145
1233,6794.490996667145
1234,6794.490996667145
1235,6794.490996667145
1236,6794.490996667145
1237,6794.490996667145
1238,6794.490996667145
1239,6794.490996667145
1240,6794.490996667145
1241,6794.490996667145
1242,6794.490996667145
1243,6794.490996667145
1244,6794.490996667145
1245,6791.095448942674
1246,6593.352964436312
1247,6586.292964199592
1248,6931.795630651466
1249,7031.197934869357
1250,7145.157584708095
1251,7601.058661941246
1252,6267.7182632523745
1253,6420.726586966776
1254,6330.38357508804
1255,6093.998919648847
1256,6093.998919648847
1257,6093.998919648847
1258,6093.998919648847
1259,6093.998919648847
1260,6093.998919648847
1261,6093.998919648847
1262,6093.998919648847
1263,6093.998919648847
1264,6093.998919648847
1265,6093.998919648847
1266,6093.998919648847
1267,6093.998919648847
1268,6093.998919648847
1269,6093.998919648847
1270,6093.998919648847
1271,6090.953442927384
1272,5860.613409154064
1273,5894.307202614012
1274,6173.049642275815
1275,6003.334396847722
1276,6095.584283485529
1277,6129.841116302957
1278,6554.157698155308
1279,6587.370693961678
1280,6438.260158503365
1281,6560.041143126721
1282,6716.553431936168
1283,6539.543980000505
1284,6695.297114620091
1285,6893.056781078591
1286,6789.368971313562
1287,6558.206520501227
1288,5733.328556654224
1289,5812.755063768313
1290,5879.421995105203
1291,5879.421995105203
1292,5879.421995105203
1293,5879.421995105203
1294,5879.421995105203
1295,5879.421995105203
1296,5879.421995105203
1297,5879.421995105203
1298,5879.421995105203
1299,5879.421995105203
1300,5879.421995105203
1301,5879.421995105203
1302,5876.483753228589
1303,5822.281449945702
1304,5599.415826117813
1305,5599.415826117813
1306,5599.415826117813
1307,5599.415826117813
1308,5599.415826117813
1309,5599.415826117813
1310,5599.415826117813
1311,5599.415826117813
1312,5599.415826117813
1313,5599.415826117813
1314,5599.415826117813
1315,5596.617517359134
1316,5372.462278257285
1317,5318.998353552127
1318,5433.287974314488
1319,5376.978074393173
1320,5374.290928928709
1321,5259.608326193808
1322,4722.832334395986
1323,4599.659417425463
1324,4600.585456291576
1325,4485.030427467022
1326,4543.38877295168
1327,4543.38877295168
1328,4543.38877295168
1329,4543.38877295168
1330,4543.38877295168
1331,4543.38877295168
1332,4543.38877295168
1333,4543.38877295168
1334,4543.38877295168
1335,4543.38877295168
1336,4543.38877295168
1337,4543.38877295168
1338,4543.38877295168
1339,4543.38877295168
1340,4543.38877295168
1341,4543.38877295168
1342,4543.38877295168
1343,4543.38877295168
1344,4543.38877295168
1345,4543.38877295168
1346,4543.38877295168
1347,4543.38877295168
1348,4543.38877295168
1349,4543.38877295168
1350,4543.38877295168
1351,4543.38877295168
1352,4543.38877295168
1353,4543.38877295168
1354,4543.38877295168
1355,4543.38877295168
1356,4543.38877295168
1357,4543.38877295168
1358,4543.38877295168
1359,4541.1182138447575
1360,4563.486375377529
1361,4524.592450593682
1362,4669.9331135275415
1363,4316.631268031021
1364,4359.667990349425
1365,3909.6877892464972
1366,4229.415676587064
1367,4097.896892818249
1368,4097.896892818249
1369,4097.896892818249
1370,4097.896892818249
1371,4097.896892818249
1372,4097.896892818249
1373,4097.896892818249
1374,4097.896892818249
1375,4097.896892818249
1376,4097.896892818249
1377,4097.896892818249
1378,4097.896892818249
1379,4097.896892818249
1380,4097.896892818249
1381,4097.896892818249
1382,4097.896892818249
1383,4097.896892818249
1384,4097.896892818249
1385,4097.896892818249
1386,4097.896892818249
1387,4097.896892818249
1388,4097.896892818249
1389,4097.896892818249
1390,4097.896892818249
1391,4097.896892818249
1392,4097.896892818249
1393,4097.896892818249
1394,4097.896892818249
1395,4097.896892818249
1396,4097.896892818249
1397,4097.896892818249
1398,4097.896892818249
1399,4097.896892818249
1400,4097.896892818249
1401,4097.896892818249
1402,4097.896892818249
1403,4097.896892818249
1404,4097.896892818249
1405,4097.896892818249
1406,4097.896892818249
1407,4097.896892818249
1408,4097.896892818249
1409,4097.896892818249
1410,4097.896892818249
1411,4097.896892818249
1412,4097.896892818249
1413,4097.896892818249
1414,4097.896892818249
1415,4097.896892818249
1416,4095.8489683340827
1417,4107.822335064968
1418,4192.977130121362
1419,4314.56295723071
1420,4348.1393093744655
1421,4263.484149970411
1422,4359.717007047397
1423,4689.318108727512
1424,4211.396008930329
1425,4271.998853362622
1426,4322.618840572635
1427,4275.495103394293
1428,4193.861920884162
1429,4229.056058529728
1430,4201.17887911107
1431,4252.4115779486965
1432,3964.876805391512
1433,3964.876805391512
1434,3964.876805391512
1435,3964.876805391512
1436,3964.876805391512
1437,3964.876805391512
1438,3962.895357712656
1439,3910.33897848651
1440,4067.4872376861313
1441,4084.5152074100083
1442,4282.842108311682
1443,4435.144162516926
1444,4398.7852581650695
1445,4450.439470006756
1446,4382.186021892928
1447,4332.154597072135
1448,4451.130892709214
1449,4297.851686751903
1450,4372.412418432843
1451,4485.965666501946
1452,4487.191555242039
1453,4365.084181208923
1454,4357.52886269241
1455,4505.04627454732
1456,4570.267969740557
1457,4874.924197024439
1458,4696.273587679251
1459,4860.4856739067545
1460,5008.227138538069
1461,6238.363304757328
1462,6150.828888275905
1463,5866.905213916856
1464,6293.9562290732465
1465,6134.482416864143
1466,6332.15462397493
1467,6621.737261624417
1468,6389.952263423562
1469,6368.766761414947
1470,5734.956172819565
1471,5812.816391674682
1472,5847.818183994515
1473,6004.529596154121
1474,5729.892800246019
1475,5754.226957973858
1476,5656.057837596729
1477,5656.057837596729
1478,5656.057837596729
1479,5656.057837596729
1480,5656.057837596729
1481,5656.057837596729
1482,5656.057837596729
1483,5656.057837596729
1484,5656.057837596729
1485,5656.057837596729
1486,5656.057837596729
1487,5656.057837596729
1488,5656.057837596729
1489,5656.057837596729
1490,5656.057837596729
1491,5656.057837596729
1492,5656.057837596729
1493,5656.057837596729
1494,5656.057837596729
1495,5656.057837596729
1496,5656.057837596729
1497,5656.057837596729
1498,5656.057837596729
1499,5656.057837596729
1500,5656.057837596729
1501,5656.057837596729
1502,5656.057837596729
1503,5653.231221985737
1504,6964.715144143237
1505,8724.316503305565
1506,8020.435487148946
1507,7617.788352291278
1508,8318.047167267201
1509,7834.132922960485
1510,7653.10674502513
1511,6966.431957880043
1512,7109.053965011939
1513,7444.779604412687
1514,7342.963213871791
1515,7740.373736239123
1516,8040.969323363914
1517,8047.542888715467
1518,7932.479794294644
1519,7950.373456502295
1520,8641.954837224786
1521,8215.081016734523
1522,8386.896732516612
1523,7698.147087017509
1543,9995.002498750626
1544,10022.707621214435
1545,10163.778180449968
1546,10940.724680752022
1547,9813.418209369685
1548,10689.754343591283
1549,10888.655343959072
1550,9978.870294790026
1551,10066.871849976873
1552,9782.170454224304
1553,10111.402124353253
1554,9855.543311027212
1555,9855.543311027212
1556,9855.543311027212
1557,9855.543311027212
1558,9855.543311027212
1559,9855.543311027212
1560,9855.543311027212
1561,9855.543311027212
1562,9855.543311027212
1563,9855.543311027212
1564,9855.543311027212
1565,9855.543311027212
1566,9855.543311027212
1567,9855.543311027212
1568,9855.543311027212
1569,9855.543311027212
1570,9855.543311027212
1571,9855.543311027212
1572,9855.543311027212
1573,9855.543311027212
1574,9855.543311027212
1575,9855.543311027212
1576,9855.543311027212
1577,9855.543311027212
1578,9855.543311027212
1579,9855.543311027212
1580,9855.543311027212
1581,9855.543311027212
1582,9855.543311027212
1583,9855.543311027212
1584,9855.543311027212
1585,9855.543311027212
1586,9855.543311027212
1587,9855.543311027212
1588,9855.543311027212
1589,9855.543311027212
1590,9855.543311027212
1591,9855.543311027212
1592,9855.543311027212
1593,9855.543311027212
1594,9855.543311027212
1595,9855.543311027212
1596,9855.543311027212
1597,9855.543311027212
1598,9855.543311027212
1599,9855.543311027212
1600,9855.543311027212
1601,9855.543311027212
1602,9855.543311027212
1603,9855.543311027212
1604,9855.543311027212
1605,9855.543311027212
1606,9855.543311027212
1607,9855.543311027212
1608,9855.543311027212
1609,9855.543311027212
1610,9855.543311027212
1611,9855.543311027212
1612,9855.543311027212
1613,9855.543311027212
1614,9855.543311027212
1615,9855.543311027212
1616,9855.543311027212
1617,9855.543311027212
1618,9855.543311027212
1619,9855.543311027212
1620,9855.543311027212
1621,9855.543311027212
1622,9855.543311027212
1623,9855.543311027212
1624,9855.543311027212
1625,9855.543311027212
1626,9855.543311027212
1627,9855.543311027212
1628,9855.543311027212
1629,9855.543311027212
1630,9855.543311027212
1631,9855.543311027212
1632,9855.543311027212
1633,9850.618002026198
1634,9563.557528154039
1635,9527.349092076285
1636,9527.349092076285
1637,9527.349092076285
1638,9527.349092076285
1639,9527.349092076285
1640,9527.349092076285
1641,9527.349092076285
1642,9527.349092076285
1643,9527.349092076285
1644,9527.349092076285
1645,9527.349092076285
1646,9527.349092076285
1647,9527.349092076285
1648,9527.349092076285
1649,9527.349092076285
1650,9527.349092076285
1651,9527.349092076285
1652,9527.349092076285
1653,9527.349092076285
1654,9527.349092076285
1655,9527.349092076285
1656,9527.349092076285
1657,9527.349092076285
1658,9527.349092076285
1659,9527.349092076285
1660,9527.349092076285
1661,9527.349092076285
1662,9522.587798177197
1663,9436.363718609167
1664,9072.450327313827
1665,8739.094941473963
1666,8739.094941473963
1667,8739.094941473963
1668,8739.094941473963
1669,8739.094941473963
1670,8734.72757768512
1671,8794.173208292581
1672,8465.763227802729
1673,8530.011945370166
1674,8671.05212399285
1675,8866.59213234705
1676,8686.791985013739
1677,8788.270634726661
1678,9007.695603432781
1679,8981.289335312942
1680,8777.678282022112
1681,8214.642985944094
1682,8230.521195721734
1683,8437.034726734204
1684,8437.034726734204
1685,8437.034726734204
1686,8437.034726734204
1687,8437.034726734204
1688,8437.034726734204
1689,8437.034726734204
1690,8437.034726734204
1691,8437.034726734204
1692,8437.034726734204
1693,8432.818317575417
1694,8008.0709876714845
1695,8008.0709876714845
1696,8008.0709876714845
1697,8008.0709876714845
1698,8008.0709876714845
1699,8008.0709876714845
1700,8008.0709876714845
1701,8008.0709876714845
1702,8008.0709876714845
1703,8008.0709876714845
1704,8008.0709876714845
1705,8008.0709876714845
1706,8008.0709876714845
1707,8008.0709876714845
1708,8008.0709876714845
1709,8008.0709876714845
1710,8008.0709876714845
1711,8008.0709876714845
1712,8008.0709876714845
1713,8008.0709876714845
1714,8008.0709876714845
1715,8008.0709876714845
1716,8008.0709876714845
1717,8008.0709876714845
1718,8008.0709876714845
1719,8008.0709876714845
1720,8008.0709876714845
1721,8008.0709876714845
1722,8008.0709876714845
1723,8008.0709876714845
1724,8008.0709876714845
1725,8008.0709876714845
1726,8008.0709876714845
1727,8008.0709876714845
1728,8008.0709876714845
1729,8008.0709876714845
1730,8008.0709876714845
1731,8008.0709876714845
1732,8008.0709876714845
1733,8008.0709876714845
1734,8008.0709876714845
1735,8008.0709876714845
1736,8008.0709876714845
1737,8008.0709876714845
1738,8008.0709876714845
1739,8008.0709876714845
1740,8008.0709876714845
1741,8004.068953194887
1742,7900.426931074551
1743,7834.1776522890395
1744,7690.975691103952
1745,7858.094098145501
1746,7922.202621702754
1747,7830.951362494865
1748,8545.325387381637
1749,8811.102242976967
1750,8673.675855732201
1751,9480.566195276428
1752,9257.971175693256
1753,8840.591720450682
1754,8879.510299983194
1755,9057.68114885442
1756,10230.564475050223
1757,9352.156276691478
1758,9358.12568987224
1759,9136.803262905536
1760,9459.91339542969
1761,9621.55082716107
1762,9769.470371848689
1763,9761.546719509644
1764,9895.460940935853
1765,10666.52853910907
1766,11711.159181599223
1767,11295.561577664294
1768,11633.286470882958
1769,11422.380371448398
1770,14041.241454526073
1771,13971.137466848999
1772,14015.273597286698
1773,13995.617733499323
1774,15284.302247080868
1775,15323.1030759253
1776,17642.597328626092
1777,17525.84525955099
1778,16184.072618227616
1779,17125.339573877245
1780,16251.868629280803
1781,15734.680471851078
1782,14774.738613587075
